person_id,household_id,person_role_in_household,誕生年月日,収入,性別
726,3290,子,2013-01-01,1107300,男性
727,3176,子,2013-01-01,859600,男性
728,3068,子,2013-01-01,1621600,男性
729,3181,子,2013-01-01,1308200,男性
730,3577,子,2013-01-01,1352400,男性
731,3469,子,2013-01-01,846300,男性
732,3619,子,2013-01-01,1370600,男性
733,3283,子,2013-01-01,1736300,男性
734,3158,子,2013-01-01,1554000,男性
735,3336,子,2013-01-01,2218800,男性
736,3634,子,2013-01-01,1424700,男性
737,3073,子,2013-01-01,1406000,男性
738,3570,子,2013-01-01,1270700,男性
739,3058,子,2013-01-01,1173400,男性
740,3602,子,2013-01-01,1550900,男性
741,4277,子,2013-01-01,1439100,男性
742,3598,子,2013-01-01,1697100,男性
743,3573,子,2013-01-01,1357100,男性
744,3288,子,2013-01-01,1828500,男性
745,3105,子,2013-01-01,1014000,男性
746,4324,子,2013-01-01,1702300,男性
747,3323,子,2013-01-01,1152800,男性
748,3195,子,2013-01-01,1244200,男性
749,3354,子,2013-01-01,1405500,男性
750,3165,子,2013-01-01,1150700,男性
751,3706,子,2013-01-01,1256200,男性
752,3250,子,2013-01-01,1846000,男性
753,3315,子,2013-01-01,2074300,男性
754,3330,子,2013-01-01,1975700,男性
755,3178,子,2013-01-01,1675600,男性
756,3255,子,2012-01-01,1149300,男性
757,3212,子,2012-01-01,1377000,男性
758,3246,子,2012-01-01,883900,男性
759,3560,子,2012-01-01,1231800,男性
760,3489,子,2012-01-01,1843300,男性
761,3296,子,2012-01-01,1168100,男性
762,3362,子,2012-01-01,1336100,男性
763,3101,子,2012-01-01,1620600,男性
764,3435,子,2012-01-01,1911900,男性
765,3256,子,2012-01-01,1181600,男性
766,3373,子,2012-01-01,750700,男性
767,3518,子,2012-01-01,1503400,男性
768,3701,子,2012-01-01,1546200,男性
769,3439,子,2012-01-01,1258300,男性
770,3215,子,2012-01-01,1442700,男性
771,3047,子,2012-01-01,1998000,男性
772,3530,子,2012-01-01,940400,男性
773,3353,子,2012-01-01,1016000,男性
774,3315,子,2012-01-01,1291900,男性
775,3080,子,2012-01-01,1280900,男性
776,3297,子,2012-01-01,1224200,男性
777,3711,子,2012-01-01,1326100,男性
778,3471,子,2012-01-01,1107700,男性
779,3304,子,2012-01-01,1047400,男性
780,4306,子,2012-01-01,1342900,男性
781,3381,子,2012-01-01,1001300,男性
782,3575,子,2012-01-01,1089100,男性
783,4334,子,2012-01-01,1340800,男性
784,3672,子,2012-01-01,866000,男性
785,3133,子,2012-01-01,1652200,男性
786,3145,子,2012-01-01,1189200,男性
787,3157,子,2012-01-01,2892800,男性
788,4286,子,2012-01-01,2027600,男性
789,3220,子,2012-01-01,891900,男性
790,3050,子,2012-01-01,1161500,男性
791,4286,子,2012-01-01,1334700,男性
792,3130,子,2011-01-01,1750800,男性
793,3668,子,2011-01-01,1386400,男性
794,3084,子,2011-01-01,1779800,男性
795,3247,子,2011-01-01,1472500,男性
796,3121,子,2011-01-01,1664600,男性
797,3587,子,2011-01-01,1272000,男性
798,4321,子,2011-01-01,981200,男性
799,4301,子,2011-01-01,2100900,男性
800,3622,子,2011-01-01,1181200,男性
801,3487,子,2011-01-01,1493700,男性
802,3457,子,2011-01-01,1495800,男性
803,3691,子,2011-01-01,1170900,男性
804,3646,子,2011-01-01,1019000,男性
805,3212,子,2011-01-01,1505900,男性
806,3461,子,2011-01-01,993300,男性
807,3081,子,2011-01-01,1277800,男性
808,3518,子,2011-01-01,1900700,男性
809,3705,子,2011-01-01,1769000,男性
810,3373,子,2011-01-01,1533900,男性
811,3370,子,2011-01-01,1552800,男性
812,3456,子,2011-01-01,1612700,男性
813,3388,子,2011-01-01,1424300,男性
814,3165,子,2011-01-01,1601300,男性
815,3564,子,2011-01-01,1323600,男性
816,3484,子,2011-01-01,1297600,男性
817,3649,子,2011-01-01,1402800,男性
818,3637,子,2011-01-01,1765700,男性
819,4278,子,2011-01-01,1134100,男性
820,4279,子,2011-01-01,1774200,男性
821,3429,子,2011-01-01,1373800,男性
822,3237,子,2011-01-01,943200,男性
823,3162,子,2011-01-01,1204300,男性
824,3512,子,2011-01-01,1609200,男性
825,3411,子,2011-01-01,1372600,男性
826,3161,子,2011-01-01,2041300,男性
827,3361,子,2011-01-01,1230300,男性
828,3104,子,2010-01-01,1652200,男性
829,4311,子,2010-01-01,1440900,男性
830,3709,子,2010-01-01,1527700,男性
831,3404,子,2010-01-01,1867800,男性
832,3374,子,2010-01-01,1636900,男性
833,3243,子,2010-01-01,1095400,男性
834,3269,子,2010-01-01,1358300,男性
835,3526,子,2010-01-01,1247300,男性
836,3069,子,2010-01-01,1212500,男性
837,3231,子,2010-01-01,1216100,男性
838,4336,子,2010-01-01,943900,男性
839,3309,子,2010-01-01,1264600,男性
840,3320,子,2010-01-01,1327500,男性
841,4333,子,2010-01-01,1246300,男性
842,3548,子,2010-01-01,906800,男性
843,3093,子,2010-01-01,2053700,男性
844,3173,子,2010-01-01,1292200,男性
845,3303,子,2010-01-01,1005400,男性
846,3311,子,2010-01-01,1085400,男性
847,3088,子,2010-01-01,1906800,男性
848,3162,子,2010-01-01,1953700,男性
849,3301,子,2010-01-01,1454800,男性
850,3189,子,2010-01-01,1165300,男性
851,3107,子,2010-01-01,1291400,男性
852,3680,子,2010-01-01,1264000,男性
853,3653,子,2010-01-01,1366300,男性
854,3432,子,2010-01-01,1516300,男性
855,3455,子,2010-01-01,1484700,男性
856,3066,子,2010-01-01,1782100,男性
857,3124,子,2010-01-01,1714800,男性
858,3592,子,2010-01-01,1406800,男性
859,3135,子,2010-01-01,1113600,男性
860,3222,子,2010-01-01,1818600,男性
861,3708,子,2010-01-01,1922600,男性
862,3221,子,2010-01-01,1670500,男性
863,3108,子,2010-01-01,2206300,男性
864,3324,子,2010-01-01,2101200,男性
865,3409,子,2010-01-01,1311300,男性
866,3109,子,2010-01-01,1305000,男性
867,3473,子,2010-01-01,1612000,男性
868,3057,子,2010-01-01,2211600,男性
869,4291,子,2010-01-01,1248800,男性
870,3193,子,2010-01-01,1639700,男性
871,3240,子,2009-01-01,1011100,男性
872,3335,子,2009-01-01,1593200,男性
873,3083,子,2009-01-01,1458900,男性
874,4292,子,2009-01-01,1627000,男性
875,3619,子,2009-01-01,1791600,男性
876,3148,子,2009-01-01,1149300,男性
877,3686,子,2009-01-01,1098800,男性
878,3327,子,2009-01-01,1376000,男性
879,3488,子,2009-01-01,1429400,男性
880,3213,子,2009-01-01,1679300,男性
881,3293,子,2009-01-01,1792400,男性
882,3144,子,2009-01-01,1125400,男性
883,4315,子,2009-01-01,1292700,男性
884,3226,子,2009-01-01,1081700,男性
885,3465,子,2009-01-01,911400,男性
886,3602,子,2009-01-01,1434000,男性
887,3103,子,2009-01-01,1184400,男性
888,3072,子,2009-01-01,1847300,男性
889,3601,子,2009-01-01,1332900,男性
890,3316,子,2009-01-01,1526100,男性
891,3290,子,2009-01-01,1694800,男性
892,3078,子,2009-01-01,1387600,男性
893,3329,子,2009-01-01,1231600,男性
894,3395,子,2009-01-01,1736100,男性
895,3254,子,2009-01-01,1057700,男性
896,4304,子,2009-01-01,1505600,男性
897,3227,子,2009-01-01,801100,男性
898,4305,子,2009-01-01,1372400,男性
899,3123,子,2009-01-01,1402300,男性
900,3457,子,2009-01-01,1663900,男性
901,3584,子,2009-01-01,1384000,男性
902,3417,子,2009-01-01,835800,男性
903,3638,子,2009-01-01,1425400,男性
904,3360,子,2009-01-01,1625100,男性
905,3302,子,2009-01-01,1418500,男性
906,3480,子,2009-01-01,878800,男性
907,3075,子,2009-01-01,1194900,男性
908,3535,子,2009-01-01,1471300,男性
909,3119,子,2009-01-01,1581600,男性
910,3520,子,2009-01-01,956100,男性
911,3368,子,2009-01-01,1459500,男性
912,4312,子,2009-01-01,1996500,男性
913,3378,子,2008-01-01,1153700,男性
914,3547,子,2008-01-01,1523800,男性
915,3701,子,2008-01-01,1533000,男性
916,3657,子,2008-01-01,1184900,男性
917,3529,子,2008-01-01,1794800,男性
918,3201,子,2008-01-01,964800,男性
919,3551,子,2008-01-01,1633800,男性
920,3608,子,2008-01-01,1923500,男性
921,4289,子,2008-01-01,1406800,男性
922,3329,子,2008-01-01,1257900,男性
923,3511,子,2008-01-01,1546000,男性
924,3496,子,2008-01-01,1224300,男性
925,3623,子,2008-01-01,1479300,男性
926,3516,子,2008-01-01,1743300,男性
927,3259,子,2008-01-01,2172200,男性
928,3122,子,2008-01-01,1389700,男性
929,3559,子,2008-01-01,1224500,男性
930,3577,子,2008-01-01,1142500,男性
931,3284,子,2008-01-01,1236100,男性
932,3338,子,2008-01-01,1455800,男性
933,3102,子,2008-01-01,1488200,男性
934,3225,子,2008-01-01,1415400,男性
935,3046,子,2008-01-01,1353900,男性
936,3464,子,2008-01-01,907500,男性
937,3147,子,2008-01-01,1645800,男性
938,4298,子,2008-01-01,1433100,男性
939,3280,子,2008-01-01,2285100,男性
940,3655,子,2008-01-01,1181400,男性
941,3393,子,2008-01-01,1665100,男性
942,3134,子,2008-01-01,1361900,男性
943,4308,子,2008-01-01,1766000,男性
944,3211,子,2008-01-01,1225900,男性
945,3294,子,2008-01-01,1191800,男性
946,3376,子,2008-01-01,2002200,男性
947,3170,子,2008-01-01,1775700,男性
948,3896,親,2007-01-01,1330000,男性
949,3110,親,2007-01-01,1955400,男性
950,3022,親,2007-01-01,1495200,男性
951,4572,親,2007-01-01,1698900,男性
952,3746,親,2007-01-01,1531200,男性
953,3819,親,2007-01-01,1564500,男性
954,3354,親,2007-01-01,1329800,男性
955,2664,親,2007-01-01,1647700,男性
956,3067,親,2007-01-01,1167700,男性
957,3026,親,2007-01-01,1352200,男性
958,4430,親,2007-01-01,1773400,男性
959,3585,親,2007-01-01,1992400,男性
960,3774,親,2007-01-01,1652300,男性
961,4460,親,2007-01-01,1223800,男性
962,1575,親,2007-01-01,1441500,男性
963,2668,親,2007-01-01,1884500,男性
964,3530,親,2007-01-01,1205400,男性
965,2733,親,2007-01-01,1158700,男性
966,1617,親,2007-01-01,1880600,男性
967,2675,親,2007-01-01,1265500,男性
968,3445,親,2007-01-01,1631300,男性
969,4057,親,2007-01-01,1512100,男性
970,3629,親,2007-01-01,1143800,男性
971,3159,親,2007-01-01,1856300,男性
972,3393,親,2007-01-01,1196100,男性
973,3622,親,2007-01-01,1044200,男性
974,3048,親,2007-01-01,964400,男性
975,1396,親,2007-01-01,1199400,男性
976,3107,親,2007-01-01,1643700,男性
977,4400,親,2006-01-01,1392600,男性
978,3745,親,2006-01-01,1370500,男性
979,3692,親,2006-01-01,1131000,男性
980,4618,親,2006-01-01,2170200,男性
981,2984,親,2006-01-01,1388600,男性
982,2927,親,2006-01-01,1889800,男性
983,3682,親,2006-01-01,1231200,男性
984,2895,親,2006-01-01,1000800,男性
985,3975,親,2006-01-01,1145800,男性
986,1478,親,2006-01-01,1604700,男性
987,3676,親,2006-01-01,2005300,男性
988,2970,親,2006-01-01,1214300,男性
989,3411,親,2006-01-01,1178200,男性
990,3514,親,2006-01-01,1366100,男性
991,3764,親,2006-01-01,1047400,男性
992,3132,親,2006-01-01,1026700,男性
993,3130,親,2006-01-01,1415700,男性
994,1174,親,2006-01-01,1361000,男性
995,3108,親,2006-01-01,790900,男性
996,4155,親,2006-01-01,1255400,男性
997,2946,親,2006-01-01,1406200,男性
998,3537,親,2006-01-01,1095300,男性
999,3959,親,2006-01-01,1797000,男性
1000,3983,親,2006-01-01,1252700,男性
1001,2896,親,2006-01-01,1447700,男性
1002,1429,親,2006-01-01,1204400,男性
1003,3763,親,2006-01-01,2321100,男性
1004,3231,親,2006-01-01,1150400,男性
1005,4274,親,2006-01-01,1517300,男性
1006,4004,親,2006-01-01,1327100,男性
1007,3274,親,2006-01-01,1447100,男性
1008,3197,親,2006-01-01,1600500,男性
1009,3825,親,2006-01-01,1634600,男性
1010,3206,親,2006-01-01,1103100,男性
1011,3632,親,2006-01-01,1657800,男性
1012,3856,親,2006-01-01,1080600,男性
1013,4491,親,2006-01-01,1077800,男性
1014,3979,親,2006-01-01,970600,男性
1015,3699,親,2005-01-01,1632100,男性
1016,3735,親,2005-01-01,1608700,男性
1017,1489,親,2005-01-01,1414100,男性
1018,3588,親,2005-01-01,1412700,男性
1019,3298,親,2005-01-01,1311000,男性
1020,3586,親,2005-01-01,912500,男性
1021,3478,親,2005-01-01,1105800,男性
1022,2786,親,2005-01-01,1674500,男性
1023,3065,親,2005-01-01,1953700,男性
1024,3238,親,2005-01-01,1450400,男性
1025,3954,親,2005-01-01,1136400,男性
1026,4436,親,2005-01-01,1558700,男性
1027,3049,親,2005-01-01,1242000,男性
1028,4428,親,2005-01-01,1110900,男性
1029,4073,親,2005-01-01,1768600,男性
1030,4575,親,2005-01-01,1175200,男性
1031,1455,親,2005-01-01,1361500,男性
1032,4427,親,2005-01-01,1795200,男性
1033,3278,親,2005-01-01,1520800,男性
1034,3958,親,2005-01-01,1334500,男性
1035,4201,親,2005-01-01,1328900,男性
1036,3055,親,2005-01-01,1568000,男性
1037,3138,親,2005-01-01,1172300,男性
1038,3617,親,2005-01-01,1355600,男性
1039,3361,親,2005-01-01,1207600,男性
1040,4002,親,2005-01-01,1175300,男性
1041,4567,親,2005-01-01,1475300,男性
1042,1746,親,2005-01-01,1309000,男性
1043,1640,親,2005-01-01,1673500,男性
1044,1249,親,2005-01-01,1028400,男性
1045,3582,親,2005-01-01,1250800,男性
1046,4095,親,2005-01-01,2101800,男性
1047,3089,親,2005-01-01,1711200,男性
1048,4310,子,2015-01-01,699000,女性
1049,3394,子,2015-01-01,1464400,女性
1050,3149,子,2015-01-01,954300,女性
1051,3478,子,2015-01-01,1158600,女性
1052,3322,子,2015-01-01,805400,女性
1053,3623,子,2015-01-01,1053200,女性
1054,3221,子,2015-01-01,891200,女性
1055,4323,子,2015-01-01,701400,女性
1056,3522,子,2015-01-01,806000,女性
1057,3252,子,2015-01-01,654100,女性
1058,3236,子,2015-01-01,705400,女性
1059,3565,子,2015-01-01,891300,女性
1060,3075,子,2015-01-01,775800,女性
1061,3218,子,2015-01-01,792300,女性
1062,3412,子,2015-01-01,993000,女性
1063,3380,子,2015-01-01,531800,女性
1064,3690,子,2015-01-01,647000,女性
1065,3172,子,2015-01-01,800100,女性
1066,3350,子,2015-01-01,544700,女性
1067,3620,子,2015-01-01,705900,女性
1068,3082,子,2015-01-01,1085100,女性
1069,3567,子,2015-01-01,705600,女性
1070,3391,子,2015-01-01,786200,女性
1071,4285,子,2015-01-01,671500,女性
1072,4300,子,2015-01-01,719700,女性
1073,3539,子,2015-01-01,1547800,女性
1074,3396,子,2015-01-01,1142600,女性
1075,3557,子,2015-01-01,628000,女性
1076,3177,子,2015-01-01,840100,女性
1077,3396,子,2015-01-01,718100,女性
1078,3433,子,2015-01-01,783700,女性
1079,3672,子,2015-01-01,1279000,女性
1080,3542,子,2015-01-01,890100,女性
1081,3156,子,2014-01-01,903600,女性
1082,3145,子,2014-01-01,805900,女性
1083,3486,子,2014-01-01,1083900,女性
1084,3176,子,2014-01-01,868000,女性
1085,3465,子,2014-01-01,791800,女性
1086,3261,子,2014-01-01,1058800,女性
1087,3652,子,2014-01-01,1019600,女性
1088,3494,子,2014-01-01,862700,女性
1089,3453,子,2014-01-01,1328800,女性
1090,3396,子,2014-01-01,1225200,女性
1091,3275,子,2014-01-01,1101500,女性
1092,3111,子,2014-01-01,1087600,女性
1093,3486,子,2014-01-01,916300,女性
1094,3626,子,2014-01-01,659300,女性
1095,4322,子,2014-01-01,921300,女性
1096,3129,子,2014-01-01,1221700,女性
1097,3362,子,2014-01-01,883200,女性
1098,3448,子,2014-01-01,810800,女性
1099,3690,子,2014-01-01,615300,女性
1100,3436,子,2014-01-01,665900,女性
1101,3237,子,2014-01-01,858600,女性
1102,3214,子,2014-01-01,854500,女性
1103,3228,子,2014-01-01,1096600,女性
1104,4295,子,2014-01-01,1080000,女性
1105,3517,子,2014-01-01,1593300,女性
1106,3051,子,2014-01-01,902100,女性
1107,3189,子,2014-01-01,748300,女性
1108,3175,子,2014-01-01,849000,女性
1109,3060,子,2014-01-01,1129800,女性
1110,3594,子,2014-01-01,1045200,女性
1111,3656,子,2014-01-01,996400,女性
1112,3344,子,2014-01-01,1051600,女性
1113,3123,子,2014-01-01,1005000,女性
1114,3268,子,2014-01-01,985100,女性
1115,3419,子,2014-01-01,859100,女性
1116,3285,子,2013-01-01,799000,女性
1117,4317,子,2013-01-01,1318800,女性
1118,3493,子,2013-01-01,773700,女性
1119,3325,子,2013-01-01,865100,女性
1120,3496,子,2013-01-01,954300,女性
1121,3270,子,2013-01-01,1358900,女性
1122,3624,子,2013-01-01,721300,女性
1123,3581,子,2013-01-01,857500,女性
1124,3512,子,2013-01-01,1060300,女性
1125,3644,子,2013-01-01,824300,女性
1126,3607,子,2013-01-01,951600,女性
1127,3696,子,2013-01-01,1135200,女性
1128,3430,子,2013-01-01,890900,女性
1129,3514,子,2013-01-01,1107400,女性
1130,3388,子,2013-01-01,984600,女性
1131,3425,子,2013-01-01,849800,女性
1132,3354,子,2013-01-01,1082800,女性
1133,3308,子,2013-01-01,768000,女性
1134,3056,子,2013-01-01,683200,女性
1135,3625,子,2013-01-01,1378100,女性
1136,3355,子,2013-01-01,806800,女性
1137,3692,子,2013-01-01,789600,女性
1138,3092,子,2013-01-01,1183500,女性
1139,3368,子,2013-01-01,1207400,女性
1140,3669,子,2013-01-01,962100,女性
1141,3333,子,2013-01-01,939300,女性
1142,3130,子,2013-01-01,802200,女性
1143,3057,子,2013-01-01,1419600,女性
1144,3414,子,2013-01-01,847700,女性
1145,3712,子,2013-01-01,875300,女性
1146,3499,子,2013-01-01,1281000,女性
1147,3518,子,2013-01-01,810400,女性
1148,3139,子,2013-01-01,566900,女性
1149,3441,子,2013-01-01,1071200,女性
1150,3579,子,2013-01-01,834000,女性
1151,3251,子,2013-01-01,980800,女性
1152,3320,子,2013-01-01,1194300,女性
1153,3153,子,2013-01-01,1418900,女性
1154,3531,子,2012-01-01,638200,女性
1155,3605,子,2012-01-01,832900,女性
1156,3178,子,2012-01-01,1178300,女性
1157,3406,子,2012-01-01,1163400,女性
1158,3453,子,2012-01-01,580400,女性
1159,3447,子,2012-01-01,884600,女性
1160,3621,子,2012-01-01,867300,女性
1161,3632,子,2012-01-01,950400,女性
1162,3345,子,2012-01-01,1114000,女性
1163,3144,子,2012-01-01,1153900,女性
1164,3410,子,2012-01-01,950200,女性
1165,3107,子,2012-01-01,681700,女性
1166,3183,子,2012-01-01,816400,女性
1167,3164,子,2012-01-01,1215300,女性
1168,3135,子,2012-01-01,972000,女性
1169,3298,子,2012-01-01,908600,女性
1170,3545,子,2012-01-01,640300,女性
1171,3549,子,2012-01-01,949500,女性
1172,3671,子,2012-01-01,700200,女性
1173,3651,子,2012-01-01,1111100,女性
1174,3084,子,2012-01-01,1136100,女性
1175,3207,子,2012-01-01,650500,女性
1176,3579,子,2012-01-01,1358100,女性
1177,3394,子,2012-01-01,924000,女性
1178,3316,子,2012-01-01,639300,女性
1179,3300,子,2012-01-01,1113700,女性
1180,3409,子,2012-01-01,627600,女性
1181,3677,子,2012-01-01,675900,女性
1182,3113,子,2012-01-01,1024400,女性
1183,3065,子,2012-01-01,684500,女性
1184,3546,子,2012-01-01,1387000,女性
1185,3210,子,2012-01-01,919100,女性
1186,3629,子,2012-01-01,993500,女性
1187,3071,子,2012-01-01,706600,女性
1188,3474,子,2012-01-01,996300,女性
1189,3664,子,2011-01-01,914200,女性
1190,3072,子,2011-01-01,1183000,女性
1191,3682,子,2011-01-01,845300,女性
1192,3202,子,2011-01-01,1076600,女性
1193,3043,子,2011-01-01,769400,女性
1194,3267,子,2011-01-01,1156700,女性
1195,3100,子,2011-01-01,988300,女性
1196,3407,子,2011-01-01,676300,女性
1197,3310,子,2011-01-01,809500,女性
1198,3362,子,2011-01-01,625000,女性
1199,3385,子,2011-01-01,1330700,女性
1200,3415,子,2011-01-01,778500,女性
1201,3150,子,2011-01-01,1327500,女性
1202,3234,子,2011-01-01,1855500,女性
1203,3119,子,2011-01-01,1273100,女性
1204,3342,子,2011-01-01,760400,女性
1205,3192,子,2011-01-01,1194400,女性
1206,3233,子,2011-01-01,1184700,女性
1207,3558,子,2011-01-01,1162700,女性
1208,3261,子,2011-01-01,858300,女性
1209,3514,子,2011-01-01,843900,女性
1210,3313,子,2011-01-01,1458300,女性
1211,3239,子,2011-01-01,858700,女性
1212,3241,子,2011-01-01,956000,女性
1213,3673,子,2011-01-01,1379200,女性
1214,3677,子,2011-01-01,720300,女性
1215,3510,子,2011-01-01,863500,女性
1216,3187,子,2011-01-01,817900,女性
1217,3046,子,2011-01-01,938100,女性
1218,4287,子,2011-01-01,1034700,女性
1219,3192,子,2011-01-01,820300,女性
1220,3065,子,2011-01-01,697700,女性
1221,3234,子,2011-01-01,874200,女性
