household_id,居住都道府県,居住市区町村
4063,神奈川県,横浜市
4064,神奈川県,横浜市
4065,神奈川県,横浜市
4066,神奈川県,横浜市
4067,神奈川県,横浜市
4068,神奈川県,横浜市
4069,神奈川県,横浜市
4070,神奈川県,横浜市
4071,神奈川県,横浜市
4072,神奈川県,横浜市
4073,神奈川県,横浜市
4074,神奈川県,横浜市
4075,神奈川県,横浜市
4076,神奈川県,横浜市
4077,神奈川県,横浜市
4078,神奈川県,横浜市
4079,神奈川県,横浜市
4080,神奈川県,横浜市
4081,神奈川県,横浜市
4082,神奈川県,横浜市
4083,神奈川県,横浜市
4084,神奈川県,横浜市
4085,神奈川県,横浜市
4086,神奈川県,横浜市
4087,神奈川県,横浜市
4088,神奈川県,横浜市
4089,神奈川県,横浜市
4090,神奈川県,横浜市
4091,神奈川県,横浜市
4092,神奈川県,横浜市
4093,神奈川県,横浜市
4094,神奈川県,横浜市
4095,神奈川県,横浜市
4096,神奈川県,横浜市
4097,神奈川県,横浜市
4098,神奈川県,横浜市
4099,神奈川県,横浜市
4100,神奈川県,横浜市
4101,神奈川県,横浜市
4102,神奈川県,横浜市
4103,神奈川県,横浜市
4104,神奈川県,横浜市
4105,神奈川県,横浜市
4106,神奈川県,横浜市
4107,神奈川県,横浜市
4108,神奈川県,横浜市
4109,神奈川県,横浜市
4110,神奈川県,横浜市
4111,神奈川県,横浜市
4112,神奈川県,横浜市
4113,神奈川県,横浜市
4114,神奈川県,横浜市
4115,神奈川県,横浜市
4116,神奈川県,横浜市
4117,神奈川県,横浜市
4118,神奈川県,横浜市
4119,神奈川県,横浜市
4120,神奈川県,横浜市
4121,神奈川県,横浜市
4122,神奈川県,横浜市
4123,神奈川県,横浜市
4124,神奈川県,横浜市
4125,神奈川県,横浜市
4126,神奈川県,横浜市
4127,神奈川県,横浜市
4128,神奈川県,横浜市
4129,神奈川県,横浜市
4130,神奈川県,横浜市
4131,神奈川県,横浜市
4132,神奈川県,横浜市
4133,神奈川県,横浜市
4134,神奈川県,横浜市
4135,神奈川県,横浜市
4136,神奈川県,横浜市
4137,神奈川県,横浜市
4138,神奈川県,横浜市
4139,神奈川県,横浜市
4140,神奈川県,横浜市
4141,神奈川県,横浜市
4142,神奈川県,横浜市
4143,神奈川県,横浜市
4144,神奈川県,横浜市
4145,神奈川県,横浜市
4146,神奈川県,横浜市
4147,神奈川県,横浜市
4148,神奈川県,横浜市
4149,神奈川県,横浜市
4150,神奈川県,横浜市
4151,神奈川県,横浜市
4152,神奈川県,横浜市
4153,神奈川県,横浜市
4154,神奈川県,横浜市
4155,神奈川県,横浜市
4156,神奈川県,横浜市
4157,神奈川県,横浜市
4158,神奈川県,横浜市
4159,神奈川県,横浜市
4160,神奈川県,横浜市
4161,神奈川県,横浜市
4162,神奈川県,横浜市
4163,神奈川県,横浜市
4164,神奈川県,横浜市
4165,神奈川県,横浜市
4166,神奈川県,横浜市
4167,神奈川県,横浜市
4168,神奈川県,横浜市
4169,神奈川県,横浜市
4170,神奈川県,横浜市
4171,神奈川県,横浜市
4172,神奈川県,横浜市
4173,神奈川県,横浜市
4174,神奈川県,横浜市
4175,神奈川県,横浜市
4176,神奈川県,横浜市
4177,神奈川県,横浜市
4178,神奈川県,横浜市
4179,神奈川県,横浜市
4180,神奈川県,横浜市
4181,神奈川県,横浜市
4182,神奈川県,横浜市
4183,神奈川県,横浜市
4184,神奈川県,横浜市
4185,神奈川県,横浜市
4186,神奈川県,横浜市
4187,神奈川県,横浜市
4188,神奈川県,横浜市
4189,神奈川県,横浜市
4190,神奈川県,横浜市
4191,神奈川県,横浜市
4192,神奈川県,横浜市
4193,神奈川県,横浜市
4194,神奈川県,横浜市
4195,神奈川県,横浜市
4196,神奈川県,横浜市
4197,神奈川県,横浜市
4198,神奈川県,横浜市
4199,神奈川県,横浜市
4200,神奈川県,横浜市
4201,神奈川県,横浜市
4202,神奈川県,横浜市
4203,神奈川県,横浜市
4204,神奈川県,横浜市
4205,神奈川県,横浜市
4206,神奈川県,横浜市
4207,神奈川県,横浜市
4208,神奈川県,横浜市
4209,神奈川県,横浜市
4210,神奈川県,横浜市
4211,神奈川県,横浜市
4212,神奈川県,横浜市
4213,神奈川県,横浜市
4214,神奈川県,横浜市
4215,神奈川県,横浜市
4216,神奈川県,横浜市
4217,神奈川県,横浜市
4218,神奈川県,横浜市
4219,神奈川県,横浜市
4220,神奈川県,横浜市
4221,神奈川県,横浜市
4222,神奈川県,横浜市
4223,神奈川県,横浜市
4224,神奈川県,横浜市
4225,神奈川県,横浜市
4226,神奈川県,横浜市
4227,神奈川県,横浜市
4228,神奈川県,横浜市
4229,神奈川県,横浜市
4230,神奈川県,横浜市
4231,神奈川県,横浜市
4232,神奈川県,横浜市
4233,神奈川県,横浜市
4234,神奈川県,横浜市
4235,神奈川県,横浜市
4236,神奈川県,横浜市
4237,神奈川県,横浜市
4238,神奈川県,横浜市
4239,神奈川県,横浜市
4240,神奈川県,横浜市
4241,神奈川県,横浜市
4242,神奈川県,横浜市
4243,神奈川県,横浜市
4244,神奈川県,横浜市
4245,神奈川県,横浜市
4246,神奈川県,横浜市
4247,神奈川県,横浜市
4248,神奈川県,横浜市
4249,神奈川県,横浜市
4250,神奈川県,横浜市
4251,神奈川県,横浜市
4252,神奈川県,横浜市
4253,神奈川県,横浜市
4254,神奈川県,横浜市
4255,神奈川県,横浜市
4256,神奈川県,横浜市
4257,神奈川県,横浜市
4258,神奈川県,横浜市
4259,神奈川県,横浜市
4260,神奈川県,横浜市
4261,神奈川県,横浜市
4262,神奈川県,横浜市
4263,神奈川県,横浜市
4264,神奈川県,横浜市
4265,神奈川県,横浜市
4266,神奈川県,横浜市
4267,神奈川県,横浜市
4268,神奈川県,横浜市
4269,神奈川県,横浜市
4270,神奈川県,横浜市
4271,神奈川県,横浜市
4272,神奈川県,横浜市
4273,神奈川県,横浜市
4274,神奈川県,横浜市
4275,神奈川県,横浜市
4276,神奈川県,横浜市
4277,神奈川県,横浜市
4278,神奈川県,横浜市
4279,神奈川県,横浜市
4280,神奈川県,横浜市
4281,神奈川県,横浜市
4282,神奈川県,横浜市
4283,神奈川県,横浜市
4284,神奈川県,横浜市
4285,神奈川県,横浜市
4286,神奈川県,横浜市
4287,神奈川県,横浜市
4288,神奈川県,横浜市
4289,神奈川県,横浜市
4290,神奈川県,横浜市
4291,神奈川県,横浜市
4292,神奈川県,横浜市
4293,神奈川県,横浜市
4294,神奈川県,横浜市
4295,神奈川県,横浜市
4296,神奈川県,横浜市
4297,神奈川県,横浜市
4298,神奈川県,横浜市
4299,神奈川県,横浜市
4300,神奈川県,横浜市
4301,神奈川県,横浜市
4302,神奈川県,横浜市
4303,神奈川県,横浜市
4304,神奈川県,横浜市
4305,神奈川県,横浜市
4306,神奈川県,横浜市
4307,神奈川県,横浜市
4308,神奈川県,横浜市
4309,神奈川県,横浜市
4310,神奈川県,横浜市
4311,神奈川県,横浜市
4312,神奈川県,横浜市
4313,神奈川県,横浜市
4314,神奈川県,横浜市
4315,神奈川県,横浜市
4316,神奈川県,横浜市
4317,神奈川県,横浜市
4318,神奈川県,横浜市
4319,神奈川県,横浜市
4320,神奈川県,横浜市
4321,神奈川県,横浜市
4322,神奈川県,横浜市
4323,神奈川県,横浜市
4324,神奈川県,横浜市
4325,神奈川県,横浜市
4326,神奈川県,横浜市
4327,神奈川県,横浜市
4328,神奈川県,横浜市
4329,神奈川県,横浜市
4330,神奈川県,横浜市
4331,神奈川県,横浜市
4332,神奈川県,横浜市
4333,神奈川県,横浜市
4334,神奈川県,横浜市
4335,神奈川県,横浜市
4336,神奈川県,横浜市
4337,神奈川県,横浜市
4338,神奈川県,横浜市
4339,神奈川県,横浜市
4340,神奈川県,横浜市
4341,神奈川県,横浜市
4342,神奈川県,横浜市
4343,神奈川県,横浜市
4344,神奈川県,横浜市
4345,神奈川県,横浜市
4346,神奈川県,横浜市
4347,神奈川県,横浜市
4348,神奈川県,横浜市
4349,神奈川県,横浜市
4350,神奈川県,横浜市
4351,神奈川県,横浜市
4352,神奈川県,横浜市
4353,神奈川県,横浜市
4354,神奈川県,横浜市
4355,神奈川県,横浜市
4356,神奈川県,横浜市
4357,神奈川県,横浜市
4358,神奈川県,横浜市
4359,神奈川県,横浜市
4360,神奈川県,横浜市
4361,神奈川県,横浜市
4362,神奈川県,横浜市
4363,神奈川県,横浜市
4364,神奈川県,横浜市
4365,神奈川県,横浜市
4366,神奈川県,横浜市
4367,神奈川県,横浜市
4368,神奈川県,横浜市
4369,神奈川県,横浜市
4370,神奈川県,横浜市
4371,神奈川県,横浜市
4372,神奈川県,横浜市
4373,神奈川県,横浜市
4374,神奈川県,横浜市
4375,神奈川県,横浜市
4376,神奈川県,横浜市
4377,神奈川県,横浜市
4378,神奈川県,横浜市
4379,神奈川県,横浜市
4380,神奈川県,横浜市
4381,神奈川県,横浜市
4382,神奈川県,横浜市
4383,神奈川県,横浜市
4384,神奈川県,横浜市
4385,神奈川県,横浜市
4386,神奈川県,横浜市
4387,神奈川県,横浜市
4388,神奈川県,横浜市
4389,神奈川県,横浜市
4390,神奈川県,横浜市
4391,神奈川県,横浜市
4392,神奈川県,横浜市
4393,神奈川県,横浜市
4394,神奈川県,横浜市
4395,神奈川県,横浜市
4396,神奈川県,横浜市
4397,神奈川県,横浜市
4398,神奈川県,横浜市
4399,神奈川県,横浜市
4400,神奈川県,横浜市
4401,神奈川県,横浜市
4402,神奈川県,横浜市
4403,神奈川県,横浜市
4404,神奈川県,横浜市
4405,神奈川県,横浜市
4406,神奈川県,横浜市
4407,神奈川県,横浜市
4408,神奈川県,横浜市
4409,神奈川県,横浜市
4410,神奈川県,横浜市
4411,神奈川県,横浜市
4412,神奈川県,横浜市
4413,神奈川県,横浜市
4414,神奈川県,横浜市
4415,神奈川県,横浜市
4416,神奈川県,横浜市
4417,神奈川県,横浜市
4418,神奈川県,横浜市
4419,神奈川県,横浜市
4420,神奈川県,横浜市
4421,神奈川県,横浜市
4422,神奈川県,横浜市
4423,神奈川県,横浜市
4424,神奈川県,横浜市
4425,神奈川県,横浜市
4426,神奈川県,横浜市
4427,神奈川県,横浜市
4428,神奈川県,横浜市
4429,神奈川県,横浜市
4430,神奈川県,横浜市
4431,神奈川県,横浜市
4432,神奈川県,横浜市
4433,神奈川県,横浜市
4434,神奈川県,横浜市
4435,神奈川県,横浜市
4436,神奈川県,横浜市
4437,神奈川県,横浜市
4438,神奈川県,横浜市
4439,神奈川県,横浜市
4440,神奈川県,横浜市
4441,神奈川県,横浜市
4442,神奈川県,横浜市
4443,神奈川県,横浜市
4444,神奈川県,横浜市
4445,神奈川県,横浜市
4446,神奈川県,横浜市
4447,神奈川県,横浜市
4448,神奈川県,横浜市
4449,神奈川県,横浜市
4450,神奈川県,横浜市
4451,神奈川県,横浜市
4452,神奈川県,横浜市
4453,神奈川県,横浜市
4454,神奈川県,横浜市
4455,神奈川県,横浜市
4456,神奈川県,横浜市
4457,神奈川県,横浜市
4458,神奈川県,横浜市
4459,神奈川県,横浜市
4460,神奈川県,横浜市
4461,神奈川県,横浜市
4462,神奈川県,横浜市
4463,神奈川県,横浜市
4464,神奈川県,横浜市
4465,神奈川県,横浜市
4466,神奈川県,横浜市
4467,神奈川県,横浜市
4468,神奈川県,横浜市
4469,神奈川県,横浜市
4470,神奈川県,横浜市
4471,神奈川県,横浜市
4472,神奈川県,横浜市
4473,神奈川県,横浜市
4474,神奈川県,横浜市
4475,神奈川県,横浜市
4476,神奈川県,横浜市
4477,神奈川県,横浜市
4478,神奈川県,横浜市
4479,神奈川県,横浜市
4480,神奈川県,横浜市
4481,神奈川県,横浜市
4482,神奈川県,横浜市
4483,神奈川県,横浜市
4484,神奈川県,横浜市
4485,神奈川県,横浜市
4486,神奈川県,横浜市
4487,神奈川県,横浜市
4488,神奈川県,横浜市
4489,神奈川県,横浜市
4490,神奈川県,横浜市
4491,神奈川県,横浜市
4492,神奈川県,横浜市
4493,神奈川県,横浜市
4494,神奈川県,横浜市
4495,神奈川県,横浜市
4496,神奈川県,横浜市
4497,神奈川県,横浜市
4498,神奈川県,横浜市
4499,神奈川県,横浜市
4500,神奈川県,横浜市
4501,神奈川県,横浜市
4502,神奈川県,横浜市
4503,神奈川県,横浜市
4504,神奈川県,横浜市
4505,神奈川県,横浜市
4506,神奈川県,横浜市
4507,神奈川県,横浜市
4508,神奈川県,横浜市
4509,神奈川県,横浜市
4510,神奈川県,横浜市
4511,神奈川県,横浜市
4512,神奈川県,横浜市
4513,神奈川県,横浜市
4514,神奈川県,横浜市
4515,神奈川県,横浜市
4516,神奈川県,横浜市
4517,神奈川県,横浜市
4518,神奈川県,横浜市
4519,神奈川県,横浜市
4520,神奈川県,横浜市
4521,神奈川県,横浜市
4522,神奈川県,横浜市
4523,神奈川県,横浜市
4524,神奈川県,横浜市
4525,神奈川県,横浜市
4526,神奈川県,横浜市
4527,神奈川県,横浜市
4528,神奈川県,横浜市
4529,神奈川県,横浜市
4530,神奈川県,横浜市
4531,神奈川県,横浜市
4532,神奈川県,横浜市
4533,神奈川県,横浜市
4534,神奈川県,横浜市
4535,神奈川県,横浜市
4536,神奈川県,横浜市
4537,神奈川県,横浜市
4538,神奈川県,横浜市
4539,神奈川県,横浜市
4540,神奈川県,横浜市
4541,神奈川県,横浜市
4542,神奈川県,横浜市
4543,神奈川県,横浜市
4544,神奈川県,横浜市
4545,神奈川県,横浜市
4546,神奈川県,横浜市
4547,神奈川県,横浜市
4548,神奈川県,横浜市
4549,神奈川県,横浜市
4550,神奈川県,横浜市
4551,神奈川県,横浜市
4552,神奈川県,横浜市
4553,神奈川県,横浜市
4554,神奈川県,横浜市
4555,神奈川県,横浜市
4556,神奈川県,横浜市
4557,神奈川県,横浜市
4558,神奈川県,横浜市
4559,神奈川県,横浜市
4560,神奈川県,横浜市
4561,神奈川県,横浜市
4562,神奈川県,横浜市
4563,神奈川県,横浜市
4564,神奈川県,横浜市
4565,神奈川県,横浜市
4566,神奈川県,横浜市
4567,神奈川県,横浜市
4568,神奈川県,横浜市
4569,神奈川県,横浜市
4570,神奈川県,横浜市
4571,神奈川県,横浜市
4572,神奈川県,横浜市
4573,神奈川県,横浜市
4574,神奈川県,横浜市
4575,神奈川県,横浜市
4576,神奈川県,横浜市
4577,神奈川県,横浜市
4578,神奈川県,横浜市
4579,神奈川県,横浜市
4580,神奈川県,横浜市
4581,神奈川県,横浜市
4582,神奈川県,横浜市
4583,神奈川県,横浜市
4584,神奈川県,横浜市
4585,神奈川県,横浜市
4586,神奈川県,横浜市
4587,神奈川県,横浜市
4588,神奈川県,横浜市
4589,神奈川県,横浜市
4590,神奈川県,横浜市
4591,神奈川県,横浜市
4592,神奈川県,横浜市
4593,神奈川県,横浜市
4594,神奈川県,横浜市
4595,神奈川県,横浜市
4596,神奈川県,横浜市
4597,神奈川県,横浜市
4598,神奈川県,横浜市
4599,神奈川県,横浜市
4600,神奈川県,横浜市
4601,神奈川県,横浜市
4602,神奈川県,横浜市
4603,神奈川県,横浜市
4604,神奈川県,横浜市
4605,神奈川県,横浜市
4606,神奈川県,横浜市
4607,神奈川県,横浜市
4608,神奈川県,横浜市
4609,神奈川県,横浜市
4610,神奈川県,横浜市
4611,神奈川県,横浜市
4612,神奈川県,横浜市
4613,神奈川県,横浜市
4614,神奈川県,横浜市
4615,神奈川県,横浜市
4616,神奈川県,横浜市
4617,神奈川県,横浜市
4618,神奈川県,横浜市
4619,神奈川県,横浜市
4620,神奈川県,横浜市
4621,神奈川県,横浜市
4622,神奈川県,横浜市
4623,神奈川県,横浜市
4624,神奈川県,横浜市
4625,神奈川県,横浜市
4626,神奈川県,横浜市
4627,神奈川県,横浜市
4628,神奈川県,横浜市
4629,神奈川県,横浜市
4630,神奈川県,横浜市
4631,神奈川県,横浜市
4632,神奈川県,横浜市
4633,神奈川県,横浜市
4634,神奈川県,横浜市
4635,神奈川県,横浜市
4636,神奈川県,横浜市
4637,神奈川県,横浜市
4638,神奈川県,横浜市
4639,神奈川県,横浜市
4640,神奈川県,横浜市
4641,神奈川県,横浜市
